id,slice,plugin,package,class,file_path,category,issue_type,severity,confidence,status,title,description,instances,trigger_input,suggested_fix,effort,llm_value,related,github_issue
CR-208,A4,org.mwc.cmap.jfreechart,-,jfreechart-1.0.19.jar,org.mwc.cmap.jfreechart/libs/jfreechart-1.0.19.jar,supply-chain,outdated-dependency,Low,High,candidate,JFreeChart 1.0.19 (2014) + jcommon 1.0.23 + SWT/experimental forks,"jfreechart-1.0.19.jar, jfreechart-1.0.19-swt.jar, jfreechart-1.0.19-experimental.jar and jcommon-1.0.23.jar are the 2014 release; no CVEs are recorded by OSV, but 1.0.x is unmaintained (current 1.5.6), the SWT bridge was dropped upstream and jcommon is discontinued. Widely used for all Debrief XY/TMA plots so any Java 25 (#5237) rendering regressions land here.",org.mwc.cmap.jfreechart/META-INF/MANIFEST.MF L12-L16,N/A,"Move to jfreechart 1.5.x (jcommon merged), keep the small SWT ChartComposite fork in-tree.",M,grep-able,#5237,
CR-209,A4,org.mwc.cmap.legacy,-,jackson-mapper-asl-1.9.4.jar,org.mwc.cmap.legacy/libs/jackson-mapper-asl-1.9.4.jar,supply-chain,vulnerable-dependency,Low,High,candidate,"Codehaus Jackson 1.9.4 (EOL, CVE-2019-10202/10172) in dormant GND code","jackson-mapper-asl-1.9.4 has CVE-2019-10202 (Critical: polymorphic deserialisation gadgets when default typing is enabled) and CVE-2019-10172 (XXE in DOM deserialiser). Debrief calls only ObjectMapper.readValue(..., Map.class/JsonNode.class) and readTree (GNDDocHandler L77-78, GNDStore L170, L208, GDataset L192) without enableDefaultTyping, so the gadget path is not reachable; the GND cloud feature itself is effectively dormant. Duplicate copies sit in org.mwc.asset.legacy and org.mwc.debrief.GNDManager (not in the Maven build). Jackson 1.x is unmaintained and should be folded into the jackson 2.x already in org.mwc.debrief.legacy.","org.mwc.cmap.legacy/META-INF/MANIFEST.MF L11-L12; MWC/Utilities/ReaderWriter/json/GNDDocHandler.java L77-L78; MWC/Utilities/ReaderWriter/json/GNDStore.java L170, L208; MWC/TacticalData/GND/GDataset.java L192",Not reachable with current call pattern.,Port the four GND classes to com.fasterxml.jackson 2.x (already bundled in org.mwc.debrief.legacy) and delete the asl jars from all three plugins.,M,Needed to verify default typing is not enabled anywhere before dismissing the Critical CVE.,CVE-2019-10202; CVE-2019-10172,
CR-210,A4,org.mwc.cmap.legacy,-,openmap.jar,org.mwc.cmap.legacy/libs/openmap.jar,supply-chain,outdated-dependency,Low,Medium,candidate,Two unversioned OpenMap jars (one built with JDK 1.2.1) on classpath,"org.mwc.cmap.legacy/libs/openmap.jar (1.2 MB, manifest Created-By 1.2.1, i.e. circa 1999-2001, no version) is on Bundle-ClassPath L7 and 28 MWC.* classes import com.bbn.openmap (VPF, projections, omGraphics); org.mwc.cmap.openmap/libs/openmap.jar is a separate 3.6 MB 2014 build (5.x) with an unreferenced openmap-sources.jar. Both plugins export com.bbn.openmap packages, so which implementation wins depends on bundle resolution order. Also jmf.jar, vrml97.jar and flanagan.jar in the same directory are unversioned 1990s/2000s binaries.","org.mwc.cmap.legacy/META-INF/MANIFEST.MF L7-L10, L91-L98, L150-L151, L214-L215; org.mwc.cmap.openmap/META-INF/MANIFEST.MF L11; org.mwc.cmap.openmap/libs/openmap-sources.jar (unreferenced)",Split-package resolution surprises when both bundles export com.bbn.openmap.,"Keep a single OpenMap 5.1.x jar in org.mwc.cmap.openmap, drop the copy from cmap.legacy and rename jars to carry versions.",M,Needed reading both manifests and the exported-package lists.,#5237,
CR-211,A4,org.mwc.cmap.media,-,logback-classic.jar,org.mwc.cmap.media/lib/logback-classic.jar,supply-chain,outdated-dependency,Low,High,candidate,logback 0.9.14 (2008) and slf4j-api 1.5.6 bundled in media plugin,"logback-classic.jar / logback-core.jar carry pom.properties version 0.9.14 (Dec 2008) and lib/slf4j-api.jar is 1.5.6; OSV lists CVE-2017-5929 (Critical, SocketServer/ServerSocketReceiver deserialisation), CVE-2021-42550 (JNDI via config), CVE-2023-6378 and CVE-2024-12798/12801. None is reachable because the plugin neither opens a logback socket receiver nor loads a user-editable logback.xml, but the jars are 17 years old, unversioned in their filenames, and the slf4j 1.5.6 API conflicts with the slf4j 1.7.x bindings in org.mwc.debrief.legacy and org.mwc.cmap.geotools.",org.mwc.cmap.media/META-INF/MANIFEST.MF L18-L26; org.mwc.cmap.media/lib/logback-classic.jar (pom.properties version=0.9.14); lib/logback-core.jar; lib/slf4j-api.jar (Bundle-Version 1.5.6),Not reachable.,Remove logback (Xuggler only needs slf4j) and depend on the single slf4j-api 1.7.36/2.x bundle from the target platform.,S,Version had to be read from pom.properties inside the jar; filename gives none.,CVE-2017-5929; CVE-2021-42550; CVE-2023-6378,
CR-213,A4,org.mwc.debrief.TimeBar,-,org.eclipse.nebula.widgets.ganttchart-2.0-NIGHTLY.jar,org.mwc.debrief.TimeBar/libs/org.eclipse.nebula.widgets.ganttchart-2.0-NIGHTLY.jar,supply-chain,outdated-dependency,Low,High,candidate,Nebula GanttChart 2.0-NIGHTLY snapshot vendored instead of Nebula bundle,"The TimeBar plugin bundles an unreproducible nightly build (Build-Jdk 1.7.0) of the Nebula GanttChart widget plus an unreferenced -sources jar at the plugin root, while the target platform already consumes Nebula 2.5.0 (eclipse-latest.target L95) which publishes org.eclipse.nebula.widgets.ganttchart as a proper bundle. Similarly org.mwc.cmap.NarrativeViewer vendors seven 2016/2017 Nebula/NatTable/GlazedLists jars and org.mwc.cmap.core vendors formattedtext 1.0.0.",org.mwc.debrief.TimeBar/META-INF/MANIFEST.MF L7; org.mwc.debrief.TimeBar/org.eclipse.nebula.widgets.ganttchart-2.0-NIGHTLY-sources.jar (unreferenced); org.mwc.cmap.NarrativeViewer/libs/*.jar; org.mwc.cmap.core/libs/org.eclipse.nebula.widgets.formattedtext_1.0.0.jar,N/A,Require the Nebula bundles from the target platform (Nebula 3.x) and delete the vendored copies.,M,grep-able,#5237,
CR-214,A4,org.mwc.debrief.legacy,-,commons-io-2.6.jar,org.mwc.debrief.legacy/libs/commons-io-2.6.jar,supply-chain,outdated-dependency,Low,High,candidate,"commons-io 2.6/2.1 (CVE-2021-29425, CVE-2024-47554) x3, vulnerable APIs unused","commons-io-2.6.jar (debrief.legacy L14 and cmap.geotools) and commons-io-2.1.jar (cmap.media) predate CVE-2021-29425 (FilenameUtils.normalize path traversal) and CVE-2024-47554 (XmlStreamReader DoS). Debrief code calls neither FilenameUtils.normalize nor XmlStreamReader (only FileUtils.deleteDirectory and IOUtils), so not reachable; three different copies of the same library is the real problem.",org.mwc.debrief.legacy/META-INF/MANIFEST.MF L14; org.mwc.cmap.geotools/libs/commons-io-2.6.jar; org.mwc.cmap.media/lib/commons-io-2.1.jar,Not reachable.,Consume org.apache.commons.io 2.18 from the target platform (Orbit) once and drop the vendored copies.,S,grep-able,CVE-2021-29425; CVE-2024-47554; #5237,
CR-215,A4,org.mwc.debrief.legacy,-,jackson-databind-2.11.2.jar,org.mwc.debrief.legacy/libs/jackson-databind-2.11.2.jar,supply-chain,outdated-dependency,Low,High,candidate,jackson-databind/core 2.11.2 (9+3 CVEs) only parse Debrief's own GeoJSON output,"jackson-databind-2.11.2 is listed for CVE-2020-36518, CVE-2021-46877, CVE-2022-42003/42004 (deep-nesting DoS) and five 2026 advisories; jackson-core-2.11.2 for CVE-2025-52999/49128. The sole consumers are GenerateGeoJSON/GenerateSegmentedGeoJSON (readValue at L93, L152, L211, L280) which re-parse strings Debrief itself just serialised while building a GeoPDF, so no untrusted input reaches the parser. Still five years behind and a #5237 candidate.","org.mwc.debrief.legacy/META-INF/MANIFEST.MF L18-L20; Debrief/ReaderWriter/GeoPDF/GenerateGeoJSON.java L92-L93, L151-L152, L210-L211, L279-L280",None with current usage.,Bump the three jackson jars to 2.18.x (binary compatible for this usage).,S,Needed to confirm input provenance.,CVE-2020-36518; CVE-2022-42003; CVE-2022-42004; CVE-2025-52999; #5237,
CR-216,A4,org.mwc.debrief.legacy,-,poi-3.14-20160307.jar,org.mwc.debrief.legacy/libs/poi-3.14-20160307.jar,supply-chain,vulnerable-dependency,Low,High,candidate,"Dead Apache POI 3.14 + xmlbeans 2.6.0 jars (XXE, DoS CVEs) still committed","poi-3.14-20160307.jar, poi-ooxml-3.14.jar, poi-ooxml-schemas-3.14.jar, poi-scratchpad-3.14-20160307.jar and xmlbeans-2.6.0.jar are in org.mwc.debrief.legacy/libs but are absent from both MANIFEST.MF Bundle-ClassPath (L6-23) and build.properties bin.includes, so they are never loaded or shipped; POI classes resolve to the 4.1.2 copies exported by org.mwc.cmap.legacy. They still carry CVE-2017-12626, CVE-2017-5644, CVE-2019-12415, CVE-2022-26336 and xmlbeans CVE-2021-23926 (XXE, Critical), confusing scanners and adding ~11 MB to every clone.",org.mwc.debrief.legacy/libs/poi-3.14-20160307.jar; libs/poi-ooxml-3.14.jar; libs/poi-ooxml-schemas-3.14.jar; libs/poi-scratchpad-3.14-20160307.jar; libs/xmlbeans-2.6.0.jar; org.mwc.debrief.legacy/META-INF/MANIFEST.MF L6-L23,None at runtime; any SCA tool scanning the repo reports Critical findings.,git rm the five jars.,S,Needed cross-checking MANIFEST.MF/build.properties against the libs directory.,CVE-2021-23926; CVE-2017-12626; CVE-2017-5644; CVE-2019-12415,
CR-217,A4,org.mwc.debrief.legacy,-,slf4j-api.jar,org.mwc.debrief.legacy/libs/slf4j-api.jar,supply-chain,api-misuse,Low,High,candidate,slf4j-api 1.5.6 with slf4j-simple 1.7.25; manifest lists missing jars,"libs/slf4j-api.jar has Bundle-Version 1.5.6 (2008) while libs/slf4j-simple-1.7.25.jar is a 1.7.x binding; SLF4J's LoggerFactory version check emits a 'binding not compatible' warning and behaviour is unsupported. The same MANIFEST.MF also lists libs/sf-2.0.3.jar and libs/sf-geojson-2.0.4.jar on Bundle-ClassPath (L21-22) although neither file exists in the repository or build.properties, so PDE reports a broken classpath and any code expecting mil.nga.sf would fail at runtime.","org.mwc.debrief.legacy/META-INF/MANIFEST.MF L11-L12, L21-L22; org.mwc.debrief.legacy/libs/slf4j-api.jar",Start Debrief: SLF4J prints a version-mismatch warning; developer workspace shows missing-jar classpath error.,Replace libs/slf4j-api.jar with slf4j-api-1.7.36.jar (or import the package from the platform) and delete the two sf-* Bundle-ClassPath entries.,S,Needed reading the jar manifest and diffing Bundle-ClassPath against the libs directory.,-,
CR-218,A4,org.mwc.debrief.lite,-,swingx-core-1.6.6-SNAPSHOT.jar,org.mwc.debrief.lite/libs/swingx-core-1.6.6-SNAPSHOT.jar,supply-chain,outdated-dependency,Low,High,candidate,Debrief Lite ships SwingX 1.6.6-SNAPSHOT (dead project) and Radiance 3.0.0,"Four swingx-*-1.6.6-SNAPSHOT jars are unreproducible snapshot builds of a project abandoned in 2013 (last release 1.6.5-1), and radiance-{flamingo,neon,substance,substance-extras,trident}-3.0.0 (2020) are three major versions behind (Radiance 8.x, Java 17+ required); Radiance 3.x relies on internal sun.* Swing APIs that Java 25 (#5237) removes. All are on the lite Bundle-ClassPath (L165-174). An unreferenced 1.5/lib/debrief-lite.jar (a stale built product) is also committed.",org.mwc.debrief.lite/META-INF/MANIFEST.MF L165-L174; org.mwc.debrief.lite/libs/swingx-*-1.6.6-SNAPSHOT.jar; libs/radiance-*-3.0.0.jar; org.mwc.debrief.lite/1.5/lib/debrief-lite.jar (unreferenced),Run Debrief Lite on Java 17+/25: Substance look-and-feel reflection failures.,"Replace SwingX widgets with FlatLaf/plain Swing, upgrade Radiance to a supported line, delete 1.5/lib/debrief-lite.jar.",M,grep-able,#5237,
CR-219,A5,org.mwc.cmap.legacy,MWC.Algorithms.Projections,FlatProjection,org.mwc.cmap.legacy/src/MWC/Algorithms/Projections/FlatProjection.java,bug,null-deref,Low,High,candidate,setScaleVal/offsetOrigin NPE on null data area; negative zoom clamps,"offsetOrigin() checks getScreenArea() for null but not getDataArea(), then calls getDataArea().getWidth() and getDataArea().getCentre(); setScaleVal() (exposed as the 'Scaling factor' property in FlatProjectionInfo) calls offsetOrigin(true) unconditionally, so editing the property before any data is loaded throws NPE. zoom(value) with a negative factor makes _scaleVal negative, which offsetOrigin clamps to 2e-7 (maximum zoom-in) instead of rejecting it.",L167-L213; L230-L234; L426-L433,Open the projection properties on an empty plot and edit Scaling factor; or a zoom action computed with a negative factor.,Guard getDataArea()==null in offsetOrigin and reject non-positive zoom factors.,S,grep-able,-,
CR-220,A5,org.mwc.cmap.legacy,MWC.Algorithms.Projections,JMapTransformMercator,org.mwc.cmap.legacy/src/MWC/Algorithms/Projections/JMapTransformMercator.java,algorithm-correctness,projection-error,Low,High,verified,toWorld mirrors longitude about the centre; zoom() is a no-op,"getPoint(double,double) maps x to (x - centerMap)*latScale*scale + centerScreen, but the inverse getPoint(int,int) returns centerMap - (xs - centerScreen)/(latScale*scale), i.e. 2*centerMap - x (python check: x=13, centre 10 -> 7). The inverse also evaluates latScale at a different latitude than the forward transform, and zoom() is empty so the projection cannot be zoomed. Also uses PI=3.1415927 and '|' instead of '||' at L58. Class is unreferenced (dead).",L46-L55; L58; L108-L110,Enable JMapTransformMercator: clicking on the plot reports a longitude reflected about the screen centre.,"Remove the class, or fix the sign in the inverse and implement zoom.",S,Sign error visible only by algebraically inverting the forward transform.,-,
CR-221,A5,org.mwc.cmap.legacy,MWC.Algorithms.Projections,Mercator2,org.mwc.cmap.legacy/src/MWC/Algorithms/Projections/Mercator2.java,algorithm-correctness,precision-loss,Low,High,verified,Integer division zeroes ellipsoid terms; sin(lat^3); (long) cast precedence,"setEllipse computes _A0 = 1 - 1/4*_e2 - 3/64*_e4 - 5/256*_e6 etc. with integer literals, so 1/4, 3/64, 3/8, 15/256, 35/3072 evaluate to 0 and _A0=1, _A2=_A4=_A6=0 (python: correct A0=0.99832, A2=0.00252). mParts uses 1/3*_e4 and 1/5*_e6 (=0) and Math.sin(Math.pow(lat,3)) instead of sin(lat)^3 (error 0.033 arc-min at 60N). In toWorld, ((long) mParts(lat2) * 10000) casts before multiplying, so the bisection compares whole arc-minutes and stops with up to 1 arc-minute error. The class is currently only referenced in a commented-out line of AWTChart, so impact is latent. Mercator3 repeats the same expressions (L158-L159, L215-L220).",L209-L210; L264-L269; L350,Enable Mercator2 as the chart projection: latitude round trips are quantised to ~1 nm and the ellipsoidal corrections are dropped.,"Use double literals (1.0/4, 3.0/64 ...), Math.pow(Math.sin(lat),3), and (long)(mParts(lat2)*10000) or a direct double comparison.",S,Integer-literal division inside double expressions is a classic reading-level bug; CodeQL has a rule for it but the cast-precedence and sin(lat^3) errors need the formula.,Mercator3 L158-L159 L215-L220,
CR-222,A5,org.mwc.cmap.legacy,MWC.Algorithms.Projections,Mercator3,org.mwc.cmap.legacy/src/MWC/Algorithms/Projections/Mercator3.java,algorithm-correctness,logic-error,Low,High,candidate,toScreen swaps latitude and longitude; central meridian set from a latitude,"toScreen assigns d1 = getLong() and d2 = getLat(), then wraps d2 (latitude) by +/-360 relative to _centralMeridian and feeds d1 (longitude) into tan(45 + 0.5*d1) as if it were latitude; rescale() sets _centralMeridian = wa.getBottomRight().getLat(). Output ignores the screen size and _scaleVal entirely (returns metres in nautical-mile units), and toWorld is the inverse of a different formula, so toScreen/toWorld do not round-trip. Class is unreferenced (dead) apart from itself.",L189; L238-L258; L280-L320,Instantiate Mercator3 as the chart projection: every location is plotted with lat/long transposed and off-screen.,Delete the class or rewrite toScreen using lat for the tan term and long for the meridian offset with the screen scale applied.,M,Variable names d1..d9 hide the transposition; only reading the trig identifies which argument is which.,-,
CR-223,A5,org.mwc.cmap.legacy,MWC.GenericData,Duration,org.mwc.cmap.legacy/src/MWC/GenericData/Duration.java,bug,precision-loss,Low,High,verified,Constructor truncates to whole milliseconds despite microsecond units,"The constructor stores (long) convert(units, MILLISECONDS, value), so any sub-millisecond duration is truncated (verified: new Duration(0.5, MILLISECONDS).getMillis()==0 and new Duration(500, MICROSECONDS).getMillis()==0) even though a MICROSECONDS unit is offered and the field comment says microseconds. round() also uses an asymmetric 0.51 threshold and floors negatives.",L186-L192; L243-L245; L114-L131,Time-step or trail-length of 0.5 ms configured in a .dpf Stepper element is silently loaded as 0.,Store microseconds (or a double) internally and round rather than truncate when converting.,S,grep-able,-,
CR-224,A5,org.mwc.cmap.legacy,MWC.GenericData,TimePeriod,org.mwc.cmap.legacy/src/MWC/GenericData/TimePeriod.java,bug,logic-error,Low,High,verified,intersects() returns inverted period for disjoint inputs,"intersects() takes max(start) and min(end) without checking they are ordered, so two non-overlapping periods yield a period whose start is after its end (verified: [0,10] intersect [20,30] -> start 20000us, end 10000us, isConsistent=false) with no null/empty signal; BearingResidualsView uses the result to bound plots. isConsistent() uses strict < although its javadoc says 'before or equals', so a zero-length period is inconsistent.",L189-L196; L201-L204,Sensor data coverage entirely outside the visible period in the bearing residuals view: inverted plot range.,Return null (or an empty marker) when startP > endP and document it; use <= in isConsistent.,S,grep-able,org.mwc.debrief.track_shift BearingResidualsView L344-L354,
CR-225,A5,org.mwc.cmap.legacy,MWC.GenericData,WorldArea,org.mwc.cmap.legacy/src/MWC/GenericData/WorldArea.java,bug,logic-error,Low,High,verified,setCentredWidth/Height no-ops (WorldVector arg order); getCentre aliasing,"setCentredWidth builds new WorldVector(newWidth - getWidth(), 0, 0), but the constructor signature is (bearingRads, rangeDegs, depth), so the width delta is used as a bearing with zero range and extend() does nothing; verified an area of width 2 stays width 2 after setCentredWidth(4). In addition getCentre() returns the single mutable _thisCentre instance, so originalCenter (held by these methods) is overwritten by setCentre's own getCentre() call, and external holders such as FlatProjection._dataOrigin alias the area's internal centre.",L566-L581; L908-L924; L959-L966; L972-L980,Any future caller of setCentredWidth (currently unused) gets an unchanged area; code storing getCentre() then mutating the area sees its stored value change.,"Pass the delta as the range (bearing pi/2), return a copy from getCentre(), or remove the unused methods.",S,grep-able,-,
CR-226,A5,org.mwc.cmap.legacy,MWC.GenericData,WorldDistance,org.mwc.cmap.legacy/src/MWC/GenericData/WorldDistance.java,bug,float-equality,Low,High,verified,equals compares converted doubles exactly while hashCode uses raw value+units,"equals() returns getValueIn(DEGS) == other.getValueIn(DEGS) (exact floating comparison of two converted values) whereas hashCode() hashes _myDistance and _myUnits, so objects the class deems equal hash differently. Verified by compiling: new WorldDistance(60, MINUTES).equals(new WorldDistance(1, DEGS)) is true (the inline test asserts this) but their hashCodes differ. Conversions that are not bit-exact (e.g. yards vs kyds) can also make equal physical distances unequal.",L219-L229; L267-L276; L139-L151,WorldDistance values stored in a HashSet (e.g. distinct range-ring radii) with the same length in different units.,Hash the canonical value (e.g. Double.hashCode of getValueIn(METRES)) and compare with a small relative tolerance or Double.compare on the canonical unit.,S,grep-able,-,
CR-227,A5,org.mwc.cmap.legacy,MWC.GenericData,WorldLocation,org.mwc.cmap.legacy/src/MWC/GenericData/WorldLocation.java,bug,float-equality,Low,High,verified,Tolerance-based equals() without hashCode(); non-transitive equality,"equals(WorldLocation) accepts lat/long within 1e-11 deg but requires exact depth equality, and the class does not override hashCode(), so equal locations have different identity hash codes (verified: two identical WorldLocation(1,2,3) report equals=true, hashCode equal=false), breaking HashMap/HashSet semantics; tolerance equality is also non-transitive. equals(WorldLocation) also dereferences a null argument.",L543-L569,WorldLocation used as a HashSet element or HashMap key (e.g. de-duplicating fixes): duplicates are not detected.,"Either compare exactly (Double.compare) and add a matching hashCode, or drop equals override in favour of an explicit approxEquals method.",S,grep-able,-,
CR-228,A5,org.mwc.cmap.legacy,MWC.Utilities.TextFormatting,BriefFormatLocation,org.mwc.cmap.legacy/src/MWC/Utilities/TextFormatting/BriefFormatLocation.java,bug,thread-safety,Low,High,candidate,Static _workingHolder and DecimalFormats shared by all threads,"toStringLat/toStringLong write into the static brokenDown _workingHolder and then read deg/min/sec/hem from it while formatting with static DecimalFormat instances (not thread-safe). WorldLocation.toString() routes here, so any concurrent logging/labelling of locations from two threads can emit a latitude composed of another thread's fields.",L139-L151; L183-L209; L217-L234,Background import logging locations while the UI renders coordinate labels.,Allocate a brokenDown per call (it is tiny) and use ThreadLocal or per-call DecimalFormat.,S,grep-able,-,
CR-229,A5,org.mwc.cmap.legacy,MWC.Utilities.TextFormatting,DebriefFormatDateTime,org.mwc.cmap.legacy/src/MWC/Utilities/TextFormatting/DebriefFormatDateTime.java,bug,thread-safety,Low,High,candidate,Static SimpleDateFormat shared unsynchronised in toString paths,"parseThis is synchronized but toString(long), toStringHiRes and formatMicros use the same static _dfMillis/_df/_micros/_millis instances unsynchronised; SimpleDateFormat and DecimalFormat are not thread-safe, so concurrent formatting (background export job plus UI tote/narrative rendering) can produce garbled date strings or exceptions.",L147-L150; L174-L178; L319-L337; L346-L379,Export to .rep in a background job while the time controller repaints DTG labels.,"Use ThreadLocal formatters or java.time DateTimeFormatter (immutable), or synchronise the formatting methods consistently.",S,grep-able,-,
CR-230,A5,org.mwc.cmap.legacy,MWC.Utilities.TextFormatting,DebriefFormatLocation,org.mwc.cmap.legacy/src/MWC/Utilities/TextFormatting/DebriefFormatLocation.java,bug,logic-error,Low,High,verified,Emits 60.00 seconds and 60 minutes fields in Debrief/REP location text,"brokenDown truncates minutes with (int) and only zeroes seconds when sec > 59.99999, so seconds in (59.995, 59.99999] are formatted by the 00.00 pattern as 60.00; when the carry does fire, min++ can reach 60 with no carry into degrees. Verified by compiling: WorldLocation(12.34999..., 12.99999999) formats as ""12 20 60.00 N 012 59 60.00 E"". The numeric value round-trips on re-import (12+59/60+60/3600 = 13.0) but the text violates the DDD MM SS.SS format contract and breaks any consumer validating 0<=SS<60.",L34-L46; L72-L98,Export a fix at latitude 12.9999999 to .rep.,Round to the output resolution first (e.g. work in hundredths of a second as a long) and carry seconds->minutes->degrees.,S,Boundary/rounding behaviour needs a worked example; grep cannot find it.,-,
CR-231,A6,org.mwc.debrief.legacy,Debrief.Wrappers,SensorWrapper,org.mwc.debrief.legacy/src/Debrief/Wrappers/SensorWrapper.java,algorithm-correctness,logic-error,Low,High,candidate,createItem compares _last range units with itself (mixed units mis-interpolated),"The condition _last.getRange().getUnits() == _last.getRange().getUnits() is always true, so when consecutive cuts carry ranges in different units (e.g. 2 NM and 4000 yds, possible from DPF) the raw values are interpolated and labelled with the first unit, producing a wrong resampled range.",L1057-L1066,"Sensor whose cuts mix range units, then 'Resample data at'",Compare _last with _next.,S,grep-able only with a same-variable-comparison rule; otherwise needs reading.,-,
CR-232,A6,org.mwc.debrief.legacy,Debrief.Wrappers,TMAWrapper,org.mwc.debrief.legacy/src/Debrief/Wrappers/TMAWrapper.java,algorithm-correctness,logic-error,Low,High,candidate,createItem interpolates range between _last and _last,"rangeYds = interp.interp(_last.getRange()..., _last.getRange()...) ignores _next, so resampled range/bearing-defined TMA solutions keep the previous range instead of interpolating.",L526-L527,"TMA solution defined by range/bearing (no origin), resampled to a new frequency",Use _next.getRange() as the second argument.,S,Copy-paste error visible only by reading argument pairs.,-,
CR-233,A6,org.mwc.debrief.legacy,Debrief.Wrappers,TacticalDataWrapper,org.mwc.debrief.legacy/src/Debrief/Wrappers/TacticalDataWrapper.java,bug,logic-error,Low,Medium,candidate,getNearestTo caches (lastContact/lastDTG) survive add/remove of contacts,"SensorWrapper.getNearestTo and TMAWrapper.getNearestTo return lastContact when DTG equals lastDTG, but TacticalDataWrapper.removeElement/add/trimTo/decimate reset only _timePeriod, so a deleted or replaced contact is returned for the last-requested time (e.g. by the tote or by RelativeTMASegment.getHostLocation).",L828; L840-L845; SensorWrapper L1332-L1396; TMAWrapper L585-L650,"Step the time to a cut, delete the cut, query again at the same time","Null lastContact/lastDTG in removeElement, add, trimTo and decimate.",S,Stale-cache reasoning across two classes.,-,
CR-234,A6,org.mwc.debrief.legacy,Debrief.Wrappers,TrackWrapper,org.mwc.debrief.legacy/src/Debrief/Wrappers/TrackWrapper.java,bug,off-by-one,Low,High,candidate,getItemsBetween interpolated branch excludes the end time,"The interpolated loop uses newTime < end, so a period ending exactly on a minute boundary omits the final sample although the javadoc says inclusive of both ends; the non-interpolated branch is inclusive.",L2004-L2015,"Interpolate points on, request items between 10:00 and 10:05; the 10:05 sample is missing",Use <= end and include the exact end time.,S,grep-able,-,
CR-235,A7,org.mwc.debrief.track_shift,org.mwc.debrief.track_shift.ambiguity,AmbiguityResolver,org.mwc.debrief.track_shift/src/org/mwc/debrief/track_shift/ambiguity/AmbiguityResolver.java,algorithm-correctness,sign-error,Low,Medium,candidate,"sysDelta only corrected for >180, not <-180, so TRIP_ZIG detection is asymmetric","ambigBrgDelta is negated when (ambigBrgDelta - brgDelta) > 180 but not when it is < -180, although both are the same wrap condition mirrored. When brgDelta ~ +170 and ambigBrgDelta ~ -170 the signs are left unequal and TRIP_ZIG is not tripped, whereas the mirrored case is. Turn direction therefore changes whether an ownship turn is detected.",L1228-L1238,Two consecutive ambiguous cuts where bearing goes 005->175 and ambiguous bearing 355->185 (deltas +170 and -170).,Handle both signs (if (Math.abs(sysDelta) > 180) ambigBrgDelta = -ambigBrgDelta) or compare with a proper shortAngle of the two deltas.,S,Needs understanding that the two wrap directions must be treated symmetrically; not grep-able.,-,
CR-236,A7,org.mwc.debrief.track_shift,org.mwc.debrief.track_shift.ambiguity,LegOfCuts,org.mwc.debrief.track_shift/src/org/mwc/debrief/track_shift/ambiguity/LegOfCuts.java,algorithm-correctness,angle-wrap,Low,Medium,candidate,Unwrap threshold 200 deg in putObsInCorrectDomain differs from the 180 used e...,"getCurve() unwraps with |delta|>180, then re-wraps to [0,360) and unwraps again with |delta|>200. A genuine consecutive-cut jump between 180 and 200 degrees is therefore treated as real, while the earlier 180 unwrap is discarded. The Double.MIN_VALUE sentinel (smallest positive double) used for 'no previous value' is also fragile.",L126-L153; L231-L241; L129-L132,"Leg whose consecutive cuts read 350 then 175 (a 185 degree step) - unwrapped by the first pass, undone by putObsInCorrectRange, not re-unwrapped by the 200 threshold.",Use a single unwrap pass with the 180 threshold (drop putObsInCorrectRange or apply it before the unwrap) and use null/NaN as the sentinel.,S,Requires noticing the three-stage wrap/unwrap sequence and the differing thresholds.,-,
CR-237,A7,org.mwc.debrief.track_shift,org.mwc.debrief.track_shift.operations,ResolveAmbiguity,org.mwc.debrief.track_shift/src/org/mwc/debrief/track_shift/operations/ResolveAmbiguity.java,bug,null-deref,Low,High,candidate,tracks.add(sensor.getHost()) executed even when the reference sensor is null,"OperateOnSourceSensor.execute guards the contact loop with 'if (sensor != null)' but the following 'tracks.add(sensor.getHost())' is outside the guard, so a RelativeTMASegment whose reference sensor cannot be found (renamed/deleted sensor after the leg was created) throws NullPointerException from the right-click 'Keep Port/Starboard bearings' actions.",L90-L98,Right-click a RelativeTMASegment whose getReferenceSensor() returns null (sensor deleted from the ownship track) and choose Keep Port bearings.,Move the tracks.add call inside the null check.,S,grep-able,-,
CR-238,A7,org.mwc.debrief.track_shift,org.mwc.debrief.track_shift.views,StackedDotHelper,org.mwc.debrief.track_shift/src/org/mwc/debrief/track_shift/views/StackedDotHelper.java,bug,api-misuse,Low,High,candidate,leg.getStart() != leg.getEnd() compares boxed Longs by reference,"LegOfData.getStart()/getEnd() return java.lang.Long, so sliceOwnship's guard 'leg.getStart() != leg.getEnd()' compares object identity. Epoch-millisecond values are far outside the Long cache (-128..127) so the two boxes are never identical and the guard is always true: zero-length zones (single-sample legs) are added to the zone chart.",L1584-L1591,Ownship leg detector returning a leg whose start==end (e.g. ArtificalLegDetector trailing leg from a single fix).,"Compare with longValue()/equals, or make LegOfData return primitive long.",S,"Static analysers do flag Long==, but only reading shows the guard is load-bearing for zone creation.",-,
